study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA392012	SRP110600	SAMN07280321	SRS2317566	SRX2960702	SRR5761171	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	165		PAIRED	AMPLICON	METAGENOMIC	PCR	26220	11175542	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_296	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	165	TZ_HADZA_3015.fastq.gz	808730;2189109;2692012	16d52785be4f874c6ba3d9574327a1d6;b201c831b7722a3450ab7feb9f091e97;b14873674814beac0b56569b57704db9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761171/SRR5761171.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761171/SRR5761171_2.fastq.gz							6970842	0c3bc681c983d97622abcc6c16b14a0f	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761171	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5761171	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761171				TZ_HADZA_3015		3015		2017-11-09
PRJNA392012	SRP110600	SAMN07280475	SRS2317565	SRX2960701	SRR5761172	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	319		PAIRED	AMPLICON	METAGENOMIC	PCR	25890	11094500	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_450	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	319	TZ_HADZA_3303.fastq.gz	789539;2133931;2615606	9e9c5b329a933e3365845c8c31df582d;236f369b3f8181c0cb8107e543da605c;6282e8bcca6c32c3a836b62fbfe8404e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761172/SRR5761172.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761172/SRR5761172_2.fastq.gz							6921363	226ed198981374fd01582c139239230c	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761172	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5761172	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761172				TZ_HADZA_3303		3303		2017-11-09
PRJNA392012	SRP110600	SAMN07280476	SRS2317564	SRX2960700	SRR5761173	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	320		PAIRED	AMPLICON	METAGENOMIC	PCR	24794	10662865	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_451	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	320	TZ_HADZA_3304.fastq.gz	715668;1968500;2460184	420d8a88011ab063cbd1882ff6066d66;5a79852747fc0699903dcd2de2d70b51;f93e69134e630323eb2b94d7c4cf37da	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761173/SRR5761173.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761173/SRR5761173_2.fastq.gz							6665656	2d9b0f08e83c2917f6778c82e9f3e29d	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761173	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/003/SRR5761173	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761173				TZ_HADZA_3304		3304		2017-11-09
PRJNA392012	SRP110600	SAMN07280471	SRS2317563	SRX2960699	SRR5761174	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	315		PAIRED	AMPLICON	METAGENOMIC	PCR	30217	12962736	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_446	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	315	TZ_HADZA_3298.fastq.gz	899787;2446917;3114306	ea7634b280bce88a0ff3cc42d3d5b412;3972ea48c3ae41f7a49b9c7cc7bdff8f;32a55b419d6da453d15f9779345a78d0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761174/SRR5761174.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761174/SRR5761174_2.fastq.gz							8098669	d92cffe4620165b5401b8bafe8a9b4bf	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761174	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/004/SRR5761174	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761174				TZ_HADZA_3298		3298		2017-11-09
PRJNA392012	SRP110600	SAMN07280472	SRS2317562	SRX2960698	SRR5761175	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	316		PAIRED	AMPLICON	METAGENOMIC	PCR	31854	13848920	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_447	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	316	TZ_HADZA_3299.fastq.gz	852204;2677918;3335233	93c74eb90808a19d3b5704f0a74f8c97;944bde5a390644566e45a8e61bfcaded;d9cc6baa2aecd85beb18d6f057ac2e22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761175/SRR5761175.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5761175/SRR5761175_2.fastq.gz							8619303	098c1e2738d3df4e8c8e1a858426193f	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5761175	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/005/SRR5761175	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5761175				TZ_HADZA_3299		3299		2017-11-09
PRJNA392012	SRP110600	SAMN07280473	SRS2317561	SRX2960697	SRR5761176	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	317		PAIRED	AMPLICON	METAGENOMIC	PCR	29861	12857551	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_448	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	317	TZ_HADZA_3300.fastq.gz	861071;2623877;3138470	3314b39595495f8c514ac167697ed497;a2c33f2a4a9a8c5507c1b2fe2f024e12;46c1f13cf1fd045ec9f5b55b9e2f9241	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761176/SRR5761176.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5761176/SRR5761176_2.fastq.gz							8084938	8044188de6c83d646d26e6808005f07f	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5761176	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/006/SRR5761176	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5761176				TZ_HADZA_3300		3300		2017-11-09
PRJNA392012	SRP110600	SAMN07280474	SRS2317560	SRX2960696	SRR5761177	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	318		PAIRED	AMPLICON	METAGENOMIC	PCR	31874	13565966	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_449	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	318	TZ_HADZA_3302.fastq.gz	989768;2572371;3234690	3a07fec4a3ecfcd94baa871127da37ee;ada58ecfe3a38dd1554a8b4cd4711857;89c458bf4a1684f9585d0108a5bb6dc6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761177/SRR5761177.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5761177/SRR5761177_2.fastq.gz							8474743	01f8ba32d957f37ccce6bd6b2137fdca	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5761177	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/007/SRR5761177	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5761177				TZ_HADZA_3302		3302		2017-11-09
PRJNA392012	SRP110600	SAMN07280467	SRS2317559	SRX2960695	SRR5761178	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	311		PAIRED	AMPLICON	METAGENOMIC	PCR	27486	11746112	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_442	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	311	TZ_HADZA_3293.fastq.gz	816698;2140270;2758006	632a1237e12a5a0b62dc33ed2d5ab2e9;bc825b01cd06dba778ec01699ef0153a;e4d1dcfa1d18e35f50edb6e589411997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761178/SRR5761178.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5761178/SRR5761178_2.fastq.gz							7333145	8f98a16518c73ac682c6549823ff0da6	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5761178	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/008/SRR5761178	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5761178				TZ_HADZA_3293		3293		2017-11-09
PRJNA392012	SRP110600	SAMN07280468	SRS2317558	SRX2960694	SRR5761179	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	312		PAIRED	AMPLICON	METAGENOMIC	PCR	36006	15702831	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_443	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	312	TZ_HADZA_3294.fastq.gz	940912;2917287;3671772	08dd0f060cb5487808c078b42f6e08e8;ba39e19f23ea750d0e0f07d8c200ce87;04df20b5d8ddc272f73e95efd2c8c40e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761179/SRR5761179.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5761179/SRR5761179_2.fastq.gz							9770720	4779d8646f1192b172a6e4214ad93334	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5761179	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/009/SRR5761179	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5761179				TZ_HADZA_3294		3294		2017-11-09
PRJNA392012	SRP110600	SAMN07280469	SRS2317556	SRX2960693	SRR5761180	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	313		PAIRED	AMPLICON	METAGENOMIC	PCR	28930	12283840	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_444	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	313	TZ_HADZA_3296.fastq.gz	925370;2444730;2962421	93b04b6912e249adea9a132e0ba86c6a;f124c8b076c3fe92bdfd3035fa295b90;458f411da3aefa47c584e10a70b2eb95	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761180/SRR5761180.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5761180/SRR5761180_2.fastq.gz							7703129	caf7f102b06afe9303da5d99171336dc	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761180	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/000/SRR5761180	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5761180				TZ_HADZA_3296		3296		2017-11-09
PRJNA392012	SRP110600	SAMN07280470	SRS2317557	SRX2960692	SRR5761181	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	314		PAIRED	AMPLICON	METAGENOMIC	PCR	26970	11558402	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_445	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	314	TZ_HADZA_3297.fastq.gz	796699;2254215;2788504	01166494d57df3c0651f2107ec0201e7;97be8d5e8c6c4e16e56fa1c06338567c;eec016ee44cdf1a3653715bb4b1374a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761181/SRR5761181.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5761181/SRR5761181_2.fastq.gz							7272951	d9e59bafb0bbd35cba4bda7f5af8fdc1	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761181	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5761181	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5761181				TZ_HADZA_3297		3297		2017-11-09
PRJNA392012	SRP110600	SAMN07280235	SRS2317555	SRX2960691	SRR5761182	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	79		PAIRED	AMPLICON	METAGENOMIC	PCR	31509	14863033	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_210	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	79	TZ_HADZA_215.fastq.gz	256500;1792248;3049030	e6f7d68db67d12708cca73cde7a53d53;cfb5acd128e1cd9ecaa9888cf7c84cb0;c0d28b96f1bb47b02ede8de8fb4d2cb2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761182/SRR5761182.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5761182/SRR5761182_2.fastq.gz							6800341	91048687277951e423a7d6e94e7ea47c	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761182	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5761182	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5761182				TZ_HADZA_215		215		2017-11-09
PRJNA392012	SRP110600	SAMN07280236	SRS2317554	SRX2960690	SRR5761183	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	80		PAIRED	AMPLICON	METAGENOMIC	PCR	25797	12289733	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_211	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	80	TZ_HADZA_216.fastq.gz	167538;1478046;2506593	d55800498940cb003e8fcabd84f70d14;c3109b671b1d21cece9a188c0ed0803c;92a1bf7684018f9eb5ad97912876ac36	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761183/SRR5761183.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5761183/SRR5761183_2.fastq.gz							5598328	abf2a2b7c7da3fec29a5723354cd3660	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761183	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/003/SRR5761183	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5761183				TZ_HADZA_216		216		2017-11-09
PRJNA392012	SRP110600	SAMN07280227	SRS2317553	SRX2960689	SRR5761184	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	71		PAIRED	AMPLICON	METAGENOMIC	PCR	42562	20233821	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_202	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	71	TZ_HADZA_394.fastq.gz	268052;2079851;3927683	7d20feede9ce7776fbe150cc692e0948;6cdb9c43e2c5d5c3cb8054f50d6a5a23;63decba6c9a9ec7a9621890148af94d3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761184/SRR5761184.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5761184/SRR5761184_2.fastq.gz							9163414	02806ca2046539a67b1a3dd870058381	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761184	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/004/SRR5761184	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5761184				TZ_HADZA_394		394		2017-11-09
